,0,1,2,3
997,0.34,0.73,8,0
998,0.34,0.74,8,0
999,0.34,0.75,8,0
1000,0.34,0.76,8,0
1001,0.34,0.77,8,0
1002,0.34,0.78,8,0
1003,0.34,0.79,8,0
1004,0.34,0.8,8,0
1005,0.34,0.81,8,0
1006,0.34,0.82,8,0
1007,0.34,0.83,8,0
1008,0.34,0.84,8,0
1009,0.34,0.85,8,0
1010,0.34,0.86,8,0
1011,0.34,0.87,8,0
1012,0.34,0.88,8,0
1013,0.34,0.89,8,0
1014,0.34,0.9,8,0
1015,0.34,0.91,8,0
1016,0.34,0.92,8,0
1017,0.34,0.93,8,0
1018,0.34,0.94,8,0
1019,0.34,0.95,8,0
1020,0.34,0.96,8,0
1021,0.34,0.97,8,0
1022,0.34,0.98,8,0
1023,0.34,0.99,8,0
1024,0.34,1.0,8,0
1025,0.35,0.6,8,0
1026,0.35,0.61,8,0
1027,0.35,0.62,8,0
1028,0.35,0.63,8,0
1029,0.35,0.64,8,0
1030,0.35,0.65,8,0
1031,0.35,0.66,8,0
1032,0.35,0.67,8,0
1033,0.35,0.68,8,0
1034,0.35,0.69,8,0
1035,0.35,0.7,8,0
1036,0.35,0.71,8,0
1037,0.35,0.72,8,0
1038,0.35,0.73,8,0
1039,0.35,0.74,8,0
1040,0.35,0.75,8,0
1041,0.35,0.76,8,0
1042,0.35,0.77,8,0
1043,0.35,0.78,8,0
1044,0.35,0.79,8,0
1045,0.35,0.8,8,0
1046,0.35,0.81,8,0
1047,0.35,0.82,8,0
1048,0.35,0.83,8,0
1049,0.35,0.84,8,0
1050,0.35,0.85,8,0
1051,0.35,0.86,8,0
1052,0.35,0.87,8,0
1053,0.35,0.88,8,0
1054,0.35,0.89,8,0
1055,0.35,0.9,8,0
1056,0.35,0.91,8,0
1057,0.35,0.92,8,0
1058,0.35,0.93,8,0
1059,0.35,0.94,8,0
1060,0.35,0.95,8,0
1061,0.35,0.96,8,0
1062,0.35,0.97,8,0
1063,0.35,0.98,8,0
1064,0.35,0.99,8,0
1065,0.35,1.0,8,0
1066,0.36,0.6,8,0
1067,0.36,0.61,8,0
1068,0.36,0.62,8,0
1069,0.36,0.63,8,0
1070,0.36,0.64,8,0
1071,0.36,0.65,8,0
1072,0.36,0.66,8,0
1073,0.36,0.67,8,0
1074,0.36,0.68,8,0
1075,0.36,0.69,8,0
1076,0.36,0.7,8,0
1077,0.36,0.71,8,0
1078,0.36,0.72,8,0
1079,0.36,0.73,8,0
1080,0.36,0.74,8,0
1081,0.36,0.75,8,0
1082,0.36,0.76,8,0
1083,0.36,0.77,8,0
1084,0.36,0.78,8,0
1085,0.36,0.79,8,0
1086,0.36,0.8,8,0
1087,0.36,0.81,8,0
1088,0.36,0.82,8,0
1089,0.36,0.83,8,0
1090,0.36,0.84,8,0
1091,0.36,0.85,8,0
1092,0.36,0.86,8,0
1093,0.36,0.87,8,0
1094,0.36,0.88,8,0
1095,0.36,0.89,8,0
1096,0.36,0.9,8,0
1097,0.36,0.91,8,0
1098,0.36,0.92,8,0
1099,0.36,0.93,8,0
1100,0.36,0.94,8,0
1101,0.36,0.95,8,0
1102,0.36,0.96,8,0
1103,0.36,0.97,8,0
1104,0.36,0.98,8,0
1105,0.36,0.99,8,0
1106,0.36,1.0,8,0
1107,0.37,0.6,8,0
1108,0.37,0.61,8,0
1109,0.37,0.62,8,0
1110,0.37,0.63,8,0
1111,0.37,0.64,8,0
1112,0.37,0.65,8,0
1113,0.37,0.66,8,0
1114,0.37,0.67,8,0
1115,0.37,0.68,8,0
1116,0.37,0.69,8,0
1117,0.37,0.7,8,0
1118,0.37,0.71,8,0
1119,0.37,0.72,8,0
1120,0.37,0.73,8,0
1121,0.37,0.74,8,0
1122,0.37,0.75,8,0
1123,0.37,0.76,8,0
1124,0.37,0.77,8,0
1125,0.37,0.78,8,0
1126,0.37,0.79,8,0
1127,0.37,0.8,8,0
1128,0.37,0.81,8,0
1129,0.37,0.82,8,0
1130,0.37,0.83,8,0
1131,0.37,0.84,8,0
1132,0.37,0.85,8,0
1133,0.37,0.86,8,0
1134,0.37,0.87,8,0
1135,0.37,0.88,8,0
1136,0.37,0.89,8,0
1137,0.37,0.9,8,0
1138,0.37,0.91,8,0
1139,0.37,0.92,8,0
1140,0.37,0.93,8,0
1141,0.37,0.94,8,0
1142,0.37,0.95,8,0
1143,0.37,0.96,8,0
1144,0.37,0.97,8,0
1145,0.37,0.98,8,0
1146,0.37,0.99,8,0
1147,0.37,1.0,8,0
1148,0.38,0.6,8,0
1149,0.38,0.61,8,0
1150,0.38,0.62,8,0
1151,0.38,0.63,8,0
1152,0.38,0.64,8,0
1153,0.38,0.65,8,0
1154,0.38,0.66,8,0
1155,0.38,0.67,8,0
1156,0.38,0.68,8,0
1157,0.38,0.69,8,0
1158,0.38,0.7,8,0
1159,0.38,0.71,8,0
1160,0.38,0.72,8,0
1161,0.38,0.73,8,0
1162,0.38,0.74,8,0
1163,0.38,0.75,8,0
1164,0.38,0.76,8,0
1165,0.38,0.77,8,0
1166,0.38,0.78,8,0
1167,0.38,0.79,8,0
1168,0.38,0.8,8,0
1169,0.38,0.81,8,0
1170,0.38,0.82,8,0
1171,0.38,0.83,8,0
1172,0.38,0.84,8,0
1173,0.38,0.85,8,0
1174,0.38,0.86,8,0
1175,0.38,0.87,8,0
1176,0.38,0.88,8,0
1177,0.38,0.89,8,0
1178,0.38,0.9,8,0
1179,0.38,0.91,8,0
1180,0.38,0.92,8,0
1181,0.38,0.93,8,0
1182,0.38,0.94,8,0
1183,0.38,0.95,8,0
1184,0.38,0.96,8,0
1185,0.38,0.97,8,0
1186,0.38,0.98,8,0
1187,0.38,0.99,8,0
1188,0.38,1.0,8,0
1189,0.39,0.6,7,0
1190,0.39,0.61,7,0
1191,0.39,0.62,7,0
1192,0.39,0.63,7,0
1193,0.39,0.64,7,0
1194,0.39,0.65,7,0
1195,0.39,0.66,7,0
1196,0.39,0.67,7,0
1197,0.39,0.68,7,0
1198,0.39,0.69,7,0
1199,0.39,0.7,7,0
1200,0.39,0.71,7,0
1201,0.39,0.72,7,0
1202,0.39,0.73,7,0
1203,0.39,0.74,7,0
1204,0.39,0.75,7,0
1205,0.39,0.76,7,0
1206,0.39,0.77,7,0
1207,0.39,0.78,7,0
1208,0.39,0.79,7,0
1209,0.39,0.8,7,0
1210,0.39,0.81,7,0
1211,0.39,0.82,7,0
1212,0.39,0.83,7,0
1213,0.39,0.84,7,0
1214,0.39,0.85,7,0
1215,0.39,0.86,7,0
1216,0.39,0.87,7,0
1217,0.39,0.88,7,0
1218,0.39,0.89,7,0
1219,0.39,0.9,7,0
1220,0.39,0.91,7,0
1221,0.39,0.92,7,0
1222,0.39,0.93,7,0
1223,0.39,0.94,7,0
1224,0.39,0.95,7,0
1225,0.39,0.96,7,0
1226,0.39,0.97,7,0
1227,0.39,0.98,7,0
1228,0.39,0.99,7,0
1229,0.39,1.0,7,0
1230,0.4,0.6,6,0
1231,0.4,0.61,6,0
1232,0.4,0.62,6,0
1233,0.4,0.63,6,0
1234,0.4,0.64,6,0
1235,0.4,0.65,6,0
1236,0.4,0.66,6,0
1237,0.4,0.67,6,0
1238,0.4,0.68,6,0
1239,0.4,0.69,6,0
1240,0.4,0.7,6,0
1241,0.4,0.71,6,0
1242,0.4,0.72,6,0
1243,0.4,0.73,6,0
1244,0.4,0.74,6,0
1245,0.4,0.75,6,0
1246,0.4,0.76,6,0
1247,0.4,0.77,6,0
1248,0.4,0.78,6,0
1249,0.4,0.79,6,0
1250,0.4,0.8,6,0
1251,0.4,0.81,6,0
1252,0.4,0.82,6,0
1253,0.4,0.83,6,0
1254,0.4,0.84,6,0
1255,0.4,0.85,6,0
1256,0.4,0.86,6,0
1257,0.4,0.87,6,0
1258,0.4,0.88,6,0
1259,0.4,0.89,6,0
1260,0.4,0.9,6,0
1261,0.4,0.91,6,0
1262,0.4,0.92,6,0
1263,0.4,0.93,6,0
1264,0.4,0.94,6,0
1265,0.4,0.95,6,0
1266,0.4,0.96,6,0
1267,0.4,0.97,6,0
1268,0.4,0.98,6,0
1269,0.4,0.99,6,0
1270,0.4,1.0,6,0
1271,0.41,0.6,6,0
1272,0.41,0.61,6,0
1273,0.41,0.62,6,0
1274,0.41,0.63,6,0
1275,0.41,0.64,6,0
1276,0.41,0.65,6,0
1277,0.41,0.66,6,0
1278,0.41,0.67,6,0
1279,0.41,0.68,6,0
1280,0.41,0.69,6,0
1281,0.41,0.7,6,0
1282,0.41,0.71,6,0
1283,0.41,0.72,6,0
1284,0.41,0.73,6,0
1285,0.41,0.74,6,0
1286,0.41,0.75,6,0
1287,0.41,0.76,6,0
1288,0.41,0.77,6,0
1289,0.41,0.78,6,0
1290,0.41,0.79,6,0
1291,0.41,0.8,6,0
1292,0.41,0.81,6,0
1293,0.41,0.82,6,0
1294,0.41,0.83,6,0
1295,0.41,0.84,6,0
1296,0.41,0.85,6,0
1297,0.41,0.86,6,0
1298,0.41,0.87,6,0
1299,0.41,0.88,6,0
1300,0.41,0.89,6,0
1301,0.41,0.9,6,0
1302,0.41,0.91,6,0
1303,0.41,0.92,6,0
1304,0.41,0.93,6,0
1305,0.41,0.94,6,0
1306,0.41,0.95,6,0
1307,0.41,0.96,6,0
1308,0.41,0.97,6,0
1309,0.41,0.98,6,0
1310,0.41,0.99,6,0
1311,0.41,1.0,6,0
1312,0.42,0.6,5,0
1313,0.42,0.61,5,0
1314,0.42,0.62,5,0
1315,0.42,0.63,5,0
1316,0.42,0.64,5,0
1317,0.42,0.65,5,0
1318,0.42,0.66,5,0
1319,0.42,0.67,5,0
1320,0.42,0.68,5,0
1321,0.42,0.69,5,0
1322,0.42,0.7,5,0
1323,0.42,0.71,5,0
1324,0.42,0.72,5,0
1325,0.42,0.73,5,0
1326,0.42,0.74,5,0
1327,0.42,0.75,5,0
1328,0.42,0.76,5,0
1329,0.42,0.77,5,0
1330,0.42,0.78,5,0
1331,0.42,0.79,5,0
1332,0.42,0.8,5,0
1333,0.42,0.81,5,0
1334,0.42,0.82,5,0
1335,0.42,0.83,5,0
1336,0.42,0.84,5,0
1337,0.42,0.85,5,0
1338,0.42,0.86,5,0
1339,0.42,0.87,5,0
1340,0.42,0.88,5,0
1341,0.42,0.89,5,0
1342,0.42,0.9,5,0
1343,0.42,0.91,5,0
1344,0.42,0.92,5,0
1345,0.42,0.93,5,0
1346,0.42,0.94,5,0
1347,0.42,0.95,5,0
1348,0.42,0.96,5,0
1349,0.42,0.97,5,0
1350,0.42,0.98,5,0
1351,0.42,0.99,5,0
1352,0.42,1.0,5,0
1353,0.43,0.6,5,0
1354,0.43,0.61,5,0
1355,0.43,0.62,5,0
1356,0.43,0.63,5,0
1357,0.43,0.64,5,0
1358,0.43,0.65,5,0
1359,0.43,0.66,5,0
1360,0.43,0.67,5,0
1361,0.43,0.68,5,0
1362,0.43,0.69,5,0
1363,0.43,0.7,5,0
1364,0.43,0.71,5,0
1365,0.43,0.72,5,0
1366,0.43,0.73,5,0
1367,0.43,0.74,5,0
1368,0.43,0.75,5,0
1369,0.43,0.76,5,0
1370,0.43,0.77,5,0
1371,0.43,0.78,5,0
1372,0.43,0.79,5,0
1373,0.43,0.8,5,0
1374,0.43,0.81,5,0
1375,0.43,0.82,5,0
1376,0.43,0.83,5,0
1377,0.43,0.84,5,0
1378,0.43,0.85,5,0
1379,0.43,0.86,5,0
1380,0.43,0.87,5,0
1381,0.43,0.88,5,0
1382,0.43,0.89,5,0
1383,0.43,0.9,5,0
1384,0.43,0.91,5,0
1385,0.43,0.92,5,0
1386,0.43,0.93,5,0
1387,0.43,0.94,5,0
1388,0.43,0.95,5,0
1389,0.43,0.96,5,0
1390,0.43,0.97,5,0
1391,0.43,0.98,5,0
1392,0.43,0.99,5,0
1393,0.43,1.0,5,0
1394,0.44,0.6,4,0
1395,0.44,0.61,4,0
1396,0.44,0.62,4,0
1397,0.44,0.63,4,0
1398,0.44,0.64,4,0
1399,0.44,0.65,4,0
1400,0.44,0.66,4,0
1401,0.44,0.67,4,0
1402,0.44,0.68,4,0
1403,0.44,0.69,4,0
1404,0.44,0.7,4,0
1405,0.44,0.71,4,0
1406,0.44,0.72,4,0
1407,0.44,0.73,4,0
1408,0.44,0.74,4,0
1409,0.44,0.75,4,0
1410,0.44,0.76,4,0
1411,0.44,0.77,4,0
1412,0.44,0.78,4,0
1413,0.44,0.79,4,0
1414,0.44,0.8,4,0
1415,0.44,0.81,4,0
1416,0.44,0.82,4,0
1417,0.44,0.83,4,0
1418,0.44,0.84,4,0
1419,0.44,0.85,4,0
1420,0.44,0.86,4,0
1421,0.44,0.87,4,0
1422,0.44,0.88,4,0
1423,0.44,0.89,4,0
1424,0.44,0.9,4,0
1425,0.44,0.91,4,0
1426,0.44,0.92,4,0
1427,0.44,0.93,4,0
1428,0.44,0.94,4,0
1429,0.44,0.95,4,0
1430,0.44,0.96,4,0
1431,0.44,0.97,4,0
1432,0.44,0.98,4,0
1433,0.44,0.99,4,0
1434,0.44,1.0,4,0
1435,0.45,0.6,4,0
1436,0.45,0.61,4,0
1437,0.45,0.62,4,0
1438,0.45,0.63,4,0
1439,0.45,0.64,4,0
1440,0.45,0.65,4,0
1441,0.45,0.66,4,0
1442,0.45,0.67,4,0
1443,0.45,0.68,4,0
1444,0.45,0.69,4,0
1445,0.45,0.7,4,0
1446,0.45,0.71,4,0
1447,0.45,0.72,4,0
1448,0.45,0.73,4,0
1449,0.45,0.74,4,0
1450,0.45,0.75,4,0
1451,0.45,0.76,4,0
1452,0.45,0.77,4,0
1453,0.45,0.78,4,0
1454,0.45,0.79,4,0
1455,0.45,0.8,4,0
1456,0.45,0.81,4,0
1457,0.45,0.82,4,0
1458,0.45,0.83,4,0
1459,0.45,0.84,4,0
1460,0.45,0.85,4,0
1461,0.45,0.86,4,0
1462,0.45,0.87,4,0
1463,0.45,0.88,4,0
1464,0.45,0.89,4,0
1465,0.45,0.9,4,0
1466,0.45,0.91,4,0
1467,0.45,0.92,4,0
1468,0.45,0.93,4,0
1469,0.45,0.94,4,0
1470,0.45,0.95,4,0
1471,0.45,0.96,4,0
1472,0.45,0.97,4,0
1473,0.45,0.98,4,0
1474,0.45,0.99,4,0
1475,0.45,1.0,4,0
1476,0.46,0.6,4,0
1477,0.46,0.61,4,0
1478,0.46,0.62,4,0
1479,0.46,0.63,4,0
1480,0.46,0.64,4,0
1481,0.46,0.65,4,0
1482,0.46,0.66,4,0
1483,0.46,0.67,4,0
1484,0.46,0.68,4,0
1485,0.46,0.69,4,0
1486,0.46,0.7,4,0
1487,0.46,0.71,4,0
1488,0.46,0.72,4,0
1489,0.46,0.73,4,0
1490,0.46,0.74,4,0
1491,0.46,0.75,4,0
1492,0.46,0.76,4,0
1493,0.46,0.77,4,0
1494,0.46,0.78,4,0
1495,0.46,0.79,4,0
1496,0.46,0.8,4,0
1497,0.46,0.81,4,0
1498,0.46,0.82,4,0
1499,0.46,0.83,4,0
1500,0.46,0.84,4,0
1501,0.46,0.85,4,0
1502,0.46,0.86,4,0
1503,0.46,0.87,4,0
1504,0.46,0.88,4,0
1505,0.46,0.89,4,0
1506,0.46,0.9,4,0
1507,0.46,0.91,4,0
1508,0.46,0.92,4,0
1509,0.46,0.93,4,0
1510,0.46,0.94,4,0
1511,0.46,0.95,4,0
1512,0.46,0.96,4,0
1513,0.46,0.97,4,0
1514,0.46,0.98,4,0
1515,0.46,0.99,4,0
1516,0.46,1.0,4,0
1517,0.47,0.6,3,0
1518,0.47,0.61,3,0
1519,0.47,0.62,3,0
1520,0.47,0.63,3,0
1521,0.47,0.64,3,0
1522,0.47,0.65,3,0
1523,0.47,0.66,3,0
1524,0.47,0.67,3,0
1525,0.47,0.68,3,0
1526,0.47,0.69,3,0
1527,0.47,0.7,3,0
1528,0.47,0.71,3,0
1529,0.47,0.72,3,0
1530,0.47,0.73,3,0
1531,0.47,0.74,3,0
1532,0.47,0.75,3,0
1533,0.47,0.76,3,0
1534,0.47,0.77,3,0
1535,0.47,0.78,3,0
1536,0.47,0.79,3,0
1537,0.47,0.8,3,0
1538,0.47,0.81,3,0
1539,0.47,0.82,3,0
1540,0.47,0.83,3,0
1541,0.47,0.84,3,0
1542,0.47,0.85,3,0
1543,0.47,0.86,3,0
1544,0.47,0.87,3,0
1545,0.47,0.88,3,0
1546,0.47,0.89,3,0
1547,0.47,0.9,3,0
1548,0.47,0.91,3,0
1549,0.47,0.92,3,0
1550,0.47,0.93,3,0
1551,0.47,0.94,3,0
1552,0.47,0.95,3,0
1553,0.47,0.96,3,0
1554,0.47,0.97,3,0
1555,0.47,0.98,3,0
1556,0.47,0.99,3,0
1557,0.47,1.0,3,0
1558,0.48,0.6,2,0
1559,0.48,0.61,2,0
1560,0.48,0.62,2,0
1561,0.48,0.63,2,0
1562,0.48,0.64,2,0
1563,0.48,0.65,2,0
1564,0.48,0.66,2,0
1565,0.48,0.67,2,0
1566,0.48,0.68,2,0
1567,0.48,0.69,2,0
1568,0.48,0.7,2,0
1569,0.48,0.71,2,0
1570,0.48,0.72,2,0
1571,0.48,0.73,2,0
1572,0.48,0.74,2,0
1573,0.48,0.75,2,0
1574,0.48,0.76,2,0
1575,0.48,0.77,2,0
1576,0.48,0.78,2,0
1577,0.48,0.79,2,0
1578,0.48,0.8,2,0
1579,0.48,0.81,2,0
1580,0.48,0.82,2,0
1581,0.48,0.83,2,0
1582,0.48,0.84,2,0
1583,0.48,0.85,2,0
1584,0.48,0.86,2,0
1585,0.48,0.87,2,0
1586,0.48,0.88,2,0
1587,0.48,0.89,2,0
1588,0.48,0.9,2,0
1589,0.48,0.91,2,0
1590,0.48,0.92,2,0
1591,0.48,0.93,2,0
1592,0.48,0.94,2,0
1593,0.48,0.95,2,0
1594,0.48,0.96,2,0
1595,0.48,0.97,2,0
1596,0.48,0.98,2,0
1597,0.48,0.99,2,0
1598,0.48,1.0,2,0
1599,0.49,0.6,2,0
1600,0.49,0.61,2,0
1601,0.49,0.62,2,0
1602,0.49,0.63,2,0
1603,0.49,0.64,2,0
1604,0.49,0.65,2,0
1605,0.49,0.66,2,0
1606,0.49,0.67,2,0
1607,0.49,0.68,2,0
1608,0.49,0.69,2,0
1609,0.49,0.7,2,0
1610,0.49,0.71,2,0
1611,0.49,0.72,2,0
1612,0.49,0.73,2,0
1613,0.49,0.74,2,0
1614,0.49,0.75,2,0
1615,0.49,0.76,2,0
1616,0.49,0.77,2,0
1617,0.49,0.78,2,0
1618,0.49,0.79,2,0
1619,0.49,0.8,2,0
1620,0.49,0.81,2,0
1621,0.49,0.82,2,0
1622,0.49,0.83,2,0
1623,0.49,0.84,2,0
1624,0.49,0.85,2,0
1625,0.49,0.86,2,0
1626,0.49,0.87,2,0
1627,0.49,0.88,2,0
1628,0.49,0.89,2,0
1629,0.49,0.9,2,0
1630,0.49,0.91,2,0
1631,0.49,0.92,2,0
1632,0.49,0.93,2,0
1633,0.49,0.94,2,0
1634,0.49,0.95,2,0
1635,0.49,0.96,2,0
1636,0.49,0.97,2,0
1637,0.49,0.98,2,0
1638,0.49,0.99,2,0
1639,0.49,1.0,2,0
1640,0.5,0.6,2,0
1641,0.5,0.61,2,0
1642,0.5,0.62,2,0
1643,0.5,0.63,2,0
1644,0.5,0.64,2,0
1645,0.5,0.65,2,0
1646,0.5,0.66,2,0
1647,0.5,0.67,2,0
1648,0.5,0.68,2,0
1649,0.5,0.69,2,0
1650,0.5,0.7,2,0
1651,0.5,0.71,2,0
1652,0.5,0.72,2,0
1653,0.5,0.73,2,0
1654,0.5,0.74,2,0
1655,0.5,0.75,2,0
1656,0.5,0.76,2,0
1657,0.5,0.77,2,0
1658,0.5,0.78,2,0
1659,0.5,0.79,2,0
1660,0.5,0.8,2,0
1661,0.5,0.81,2,0
1662,0.5,0.82,2,0
1663,0.5,0.83,2,0
1664,0.5,0.84,2,0
1665,0.5,0.85,2,0
1666,0.5,0.86,2,0
1667,0.5,0.87,2,0
1668,0.5,0.88,2,0
1669,0.5,0.89,2,0
1670,0.5,0.9,2,0
1671,0.5,0.91,2,0
1672,0.5,0.92,2,0
1673,0.5,0.93,2,0
1674,0.5,0.94,2,0
1675,0.5,0.95,2,0
1676,0.5,0.96,2,0
1677,0.5,0.97,2,0
1678,0.5,0.98,2,0
1679,0.5,0.99,2,0
1680,0.5,1.0,2,0
1681,0.51,0.6,2,0
1682,0.51,0.61,2,0
1683,0.51,0.62,2,0
1684,0.51,0.63,2,0
1685,0.51,0.64,2,0
1686,0.51,0.65,2,0
1687,0.51,0.66,2,0
1688,0.51,0.67,2,0
1689,0.51,0.68,2,0
1690,0.51,0.69,2,0
1691,0.51,0.7,2,0
1692,0.51,0.71,2,0
1693,0.51,0.72,2,0
1694,0.51,0.73,2,0
1695,0.51,0.74,2,0
1696,0.51,0.75,2,0
1697,0.51,0.76,2,0
1698,0.51,0.77,2,0
1699,0.51,0.78,2,0
1700,0.51,0.79,2,0
1701,0.51,0.8,2,0
1702,0.51,0.81,2,0
1703,0.51,0.82,2,0
1704,0.51,0.83,2,0
1705,0.51,0.84,2,0
1706,0.51,0.85,2,0
1707,0.51,0.86,2,0
1708,0.51,0.87,2,0
1709,0.51,0.88,2,0
1710,0.51,0.89,2,0
1711,0.51,0.9,2,0
1712,0.51,0.91,2,0
1713,0.51,0.92,2,0
1714,0.51,0.93,2,0
1715,0.51,0.94,2,0
1716,0.51,0.95,2,0
1717,0.51,0.96,2,0
1718,0.51,0.97,2,0
1719,0.51,0.98,2,0
1720,0.51,0.99,2,0
1721,0.51,1.0,2,0
1722,0.52,0.6,2,0
1723,0.52,0.61,2,0
1724,0.52,0.62,2,0
1725,0.52,0.63,2,0
1726,0.52,0.64,2,0
1727,0.52,0.65,2,0
1728,0.52,0.66,2,0
1729,0.52,0.67,2,0
1730,0.52,0.68,2,0
1731,0.52,0.69,2,0
1732,0.52,0.7,2,0
1733,0.52,0.71,2,0
1734,0.52,0.72,2,0
1735,0.52,0.73,2,0
1736,0.52,0.74,2,0
1737,0.52,0.75,2,0
1738,0.52,0.76,2,0
1739,0.52,0.77,2,0
1740,0.52,0.78,2,0
1741,0.52,0.79,2,0
1742,0.52,0.8,2,0
1743,0.52,0.81,2,0
1744,0.52,0.82,2,0
1745,0.52,0.83,2,0
1746,0.52,0.84,2,0
1747,0.52,0.85,2,0
1748,0.52,0.86,2,0
1749,0.52,0.87,2,0
1750,0.52,0.88,2,0
1751,0.52,0.89,2,0
1752,0.52,0.9,2,0
1753,0.52,0.91,2,0
1754,0.52,0.92,2,0
1755,0.52,0.93,2,0
1756,0.52,0.94,2,0
1757,0.52,0.95,2,0
1758,0.52,0.96,2,0
1759,0.52,0.97,2,0
1760,0.52,0.98,2,0
1761,0.52,0.99,2,0
1762,0.52,1.0,2,0
1763,0.53,0.6,2,0
1764,0.53,0.61,2,0
1765,0.53,0.62,2,0
1766,0.53,0.63,2,0
1767,0.53,0.64,2,0
1768,0.53,0.65,2,0
1769,0.53,0.66,2,0
1770,0.53,0.67,2,0
1771,0.53,0.68,2,0
1772,0.53,0.69,2,0
1773,0.53,0.7,2,0
1774,0.53,0.71,2,0
1775,0.53,0.72,2,0
1776,0.53,0.73,2,0
1777,0.53,0.74,2,0
1778,0.53,0.75,2,0
1779,0.53,0.76,2,0
1780,0.53,0.77,2,0
1781,0.53,0.78,2,0
1782,0.53,0.79,2,0
1783,0.53,0.8,2,0
1784,0.53,0.81,2,0
1785,0.53,0.82,2,0
1786,0.53,0.83,2,0
1787,0.53,0.84,2,0
1788,0.53,0.85,2,0
1789,0.53,0.86,2,0
1790,0.53,0.87,2,0
1791,0.53,0.88,2,0
1792,0.53,0.89,2,0
1793,0.53,0.9,2,0
1794,0.53,0.91,2,0
1795,0.53,0.92,2,0
1796,0.53,0.93,2,0
1797,0.53,0.94,2,0
1798,0.53,0.95,2,0
1799,0.53,0.96,2,0
1800,0.53,0.97,2,0
1801,0.53,0.98,2,0
1802,0.53,0.99,2,0
1803,0.53,1.0,2,0
1804,0.54,0.6,2,0
1805,0.54,0.61,2,0
1806,0.54,0.62,2,0
1807,0.54,0.63,2,0
1808,0.54,0.64,2,0
1809,0.54,0.65,2,0
1810,0.54,0.66,2,0
1811,0.54,0.67,2,0
1812,0.54,0.68,2,0
1813,0.54,0.69,2,0
1814,0.54,0.7,2,0
1815,0.54,0.71,2,0
1816,0.54,0.72,2,0
1817,0.54,0.73,2,0
1818,0.54,0.74,2,0
1819,0.54,0.75,2,0
1820,0.54,0.76,2,0
1821,0.54,0.77,2,0
1822,0.54,0.78,2,0
1823,0.54,0.79,2,0
1824,0.54,0.8,2,0
1825,0.54,0.81,2,0
1826,0.54,0.82,2,0
1827,0.54,0.83,2,0
1828,0.54,0.84,2,0
1829,0.54,0.85,2,0
1830,0.54,0.86,2,0
1831,0.54,0.87,2,0
1832,0.54,0.88,2,0
1833,0.54,0.89,2,0
1834,0.54,0.9,2,0
1835,0.54,0.91,2,0
1836,0.54,0.92,2,0
1837,0.54,0.93,2,0
1838,0.54,0.94,2,0
1839,0.54,0.95,2,0
1840,0.54,0.96,2,0
1841,0.54,0.97,2,0
1842,0.54,0.98,2,0
1843,0.54,0.99,2,0
1844,0.54,1.0,2,0
1845,0.55,0.6,2,0
1846,0.55,0.61,2,0
1847,0.55,0.62,2,0
1848,0.55,0.63,2,0
1849,0.55,0.64,2,0
1850,0.55,0.65,2,0
1851,0.55,0.66,2,0
1852,0.55,0.67,2,0
1853,0.55,0.68,2,0
1854,0.55,0.69,2,0
1855,0.55,0.7,2,0
1856,0.55,0.71,2,0
1857,0.55,0.72,2,0
1858,0.55,0.73,2,0
1859,0.55,0.74,2,0
1860,0.55,0.75,2,0
1861,0.55,0.76,2,0
1862,0.55,0.77,2,0
1863,0.55,0.78,2,0
1864,0.55,0.79,2,0
1865,0.55,0.8,2,0
1866,0.55,0.81,2,0
1867,0.55,0.82,2,0
1868,0.55,0.83,2,0
1869,0.55,0.84,2,0
1870,0.55,0.85,2,0
1871,0.55,0.86,2,0
1872,0.55,0.87,2,0
1873,0.55,0.88,2,0
1874,0.55,0.89,2,0
1875,0.55,0.9,2,0
1876,0.55,0.91,2,0
1877,0.55,0.92,2,0
1878,0.55,0.93,2,0
1879,0.55,0.94,2,0
1880,0.55,0.95,2,0
1881,0.55,0.96,2,0
1882,0.55,0.97,2,0
1883,0.55,0.98,2,0
1884,0.55,0.99,2,0
1885,0.55,1.0,2,0
1886,0.56,0.6,2,0
1887,0.56,0.61,2,0
1888,0.56,0.62,2,0
1889,0.56,0.63,2,0
1890,0.56,0.64,2,0
1891,0.56,0.65,2,0
1892,0.56,0.66,2,0
1893,0.56,0.67,2,0
1894,0.56,0.68,2,0
1895,0.56,0.69,2,0
1896,0.56,0.7,2,0
1897,0.56,0.71,2,0
1898,0.56,0.72,2,0
1899,0.56,0.73,2,0
1900,0.56,0.74,2,0
1901,0.56,0.75,2,0
1902,0.56,0.76,2,0
1903,0.56,0.77,2,0
1904,0.56,0.78,2,0
1905,0.56,0.79,2,0
1906,0.56,0.8,2,0
1907,0.56,0.81,2,0
1908,0.56,0.82,2,0
1909,0.56,0.83,2,0
1910,0.56,0.84,2,0
1911,0.56,0.85,2,0
1912,0.56,0.86,2,0
1913,0.56,0.87,2,0
1914,0.56,0.88,2,0
1915,0.56,0.89,2,0
1916,0.56,0.9,2,0
1917,0.56,0.91,2,0
1918,0.56,0.92,2,0
1919,0.56,0.93,2,0
1920,0.56,0.94,2,0
1921,0.56,0.95,2,0
1922,0.56,0.96,2,0
1923,0.56,0.97,2,0
1924,0.56,0.98,2,0
1925,0.56,0.99,2,0
1926,0.56,1.0,2,0
1927,0.57,0.6,1,0
1928,0.57,0.61,1,0
